date,placeId,view
2023-10-06,5672208426085984914,520
2023-10-05,5672208426085984914,1225
2023-10-04,5672208426085984914,951
2023-10-03,5672208426085984914,876
2023-10-02,5672208426085984914,1042
2023-10-01,5672208426085984914,1101
2023-09-30,5672208426085984914,371
2023-09-29,5672208426085984914,406
2023-09-28,5672208426085984914,780
2023-09-27,5672208426085984914,762
2023-09-26,5672208426085984914,816
2023-09-25,5672208426085984914,1046
2023-09-24,5672208426085984914,1005
2023-09-23,5672208426085984914,399
2023-09-22,5672208426085984914,457
2023-09-21,5672208426085984914,993
2023-09-20,5672208426085984914,1048
2023-09-19,5672208426085984914,1008
2023-09-18,5672208426085984914,1033
2023-09-17,5672208426085984914,851
2023-09-16,5672208426085984914,345
2023-09-15,5672208426085984914,411
2023-09-14,5672208426085984914,932
2023-09-13,5672208426085984914,706
2023-09-12,5672208426085984914,897
2023-09-11,5672208426085984914,1209
2023-09-10,5672208426085984914,965
2023-09-09,5672208426085984914,327
2023-09-08,5672208426085984914,414
2023-09-07,5672208426085984914,987
2023-09-06,5672208426085984914,967
2023-09-05,5672208426085984914,1060
2023-09-04,5672208426085984914,988
2023-09-03,5672208426085984914,597
2023-09-02,5672208426085984914,359
2023-09-01,5672208426085984914,329
2023-08-31,5672208426085984914,429
2023-08-30,5672208426085984914,1245
2023-08-29,5672208426085984914,1097
2023-08-28,5672208426085984914,1125
2023-08-27,5672208426085984914,1129
2023-08-26,5672208426085984914,359
2023-08-25,5672208426085984914,446
2023-08-24,5672208426085984914,1278
2023-08-23,5672208426085984914,1285
2023-08-22,5672208426085984914,1387
2023-08-21,5672208426085984914,1218
2023-08-20,5672208426085984914,1279
2023-08-19,5672208426085984914,326
2023-08-18,5672208426085984914,426
2023-08-17,5672208426085984914,1307
2023-08-16,5672208426085984914,1229
2023-08-15,5672208426085984914,931
2023-08-14,5672208426085984914,1411
2023-08-13,5672208426085984914,1142
2023-08-12,5672208426085984914,311
2023-08-11,5672208426085984914,407
2023-08-10,5672208426085984914,1114
2023-08-09,5672208426085984914,1023
2023-08-08,5672208426085984914,962
2023-08-07,5672208426085984914,1256
2023-08-06,5672208426085984914,1162
2023-08-05,5672208426085984914,376
2023-08-04,5672208426085984914,308
2023-08-03,5672208426085984914,866
2023-08-02,5672208426085984914,1033
2023-08-01,5672208426085984914,1021
2023-07-31,5672208426085984914,1054
2023-07-30,5672208426085984914,1069
2023-07-29,5672208426085984914,353
2023-07-28,5672208426085984914,380
2023-07-27,5672208426085984914,1093
2023-07-26,5672208426085984914,920
2023-07-25,5672208426085984914,1009
2023-07-24,5672208426085984914,1011
2023-07-23,5672208426085984914,953
2023-07-22,5672208426085984914,256
2023-07-21,5672208426085984914,330
2023-07-20,5672208426085984914,991
2023-07-19,5672208426085984914,1038
2023-07-18,5672208426085984914,824
2023-07-17,5672208426085984914,837
2023-07-16,5672208426085984914,1114
2023-07-15,5672208426085984914,338
2023-07-14,5672208426085984914,371
2023-07-13,5672208426085984914,1038
2023-07-12,5672208426085984914,954
2023-07-11,5672208426085984914,1045
2023-07-10,5672208426085984914,1146
2023-07-09,5672208426085984914,1235
2023-07-08,5672208426085984914,273
2023-07-07,5672208426085984914,368
2023-07-06,5672208426085984914,968
2023-07-05,5672208426085984914,996
2023-07-04,5672208426085984914,1012
2023-07-03,5672208426085984914,1127
2023-07-02,5672208426085984914,900
2023-07-01,5672208426085984914,225
2023-06-30,5672208426085984914,306
2023-06-29,5672208426085984914,830
2023-06-28,5672208426085984914,911
2023-06-27,5672208426085984914,868
2023-06-26,5672208426085984914,989
2023-06-25,5672208426085984914,938
2023-06-24,5672208426085984914,265
2023-06-23,5672208426085984914,339
2023-06-22,5672208426085984914,952
2023-06-21,5672208426085984914,795
2023-06-20,5672208426085984914,974
2023-06-19,5672208426085984914,1144
2023-06-18,5672208426085984914,1195
2023-06-17,5672208426085984914,253
2023-06-16,5672208426085984914,332
2023-06-15,5672208426085984914,1153
2023-06-14,5672208426085984914,1105
2023-06-13,5672208426085984914,882
2023-06-12,5672208426085984914,1153
2023-06-11,5672208426085984914,1078
2023-06-10,5672208426085984914,259
2023-06-09,5672208426085984914,391
2023-06-08,5672208426085984914,1043
2023-06-07,5672208426085984914,1075
2023-06-06,5672208426085984914,994
2023-06-05,5672208426085984914,1033
2023-06-04,5672208426085984914,1238
2023-06-03,5672208426085984914,297
2023-06-02,5672208426085984914,363
2023-06-01,5672208426085984914,900
2023-05-31,5672208426085984914,911
2023-05-30,5672208426085984914,901
2023-05-29,5672208426085984914,1149
2023-05-28,5672208426085984914,1067
2023-05-27,5672208426085984914,260
2023-05-26,5672208426085984914,326
2023-05-25,5672208426085984914,922
2023-05-24,5672208426085984914,886
2023-05-23,5672208426085984914,886
2023-05-22,5672208426085984914,1178
2023-05-21,5672208426085984914,1085
2023-05-20,5672208426085984914,417
2023-05-19,5672208426085984914,443
2023-05-18,5672208426085984914,814
2023-05-17,5672208426085984914,924
2023-05-16,5672208426085984914,986
2023-05-15,5672208426085984914,1188
2023-05-14,5672208426085984914,1163
2023-05-13,5672208426085984914,281
2023-05-12,5672208426085984914,426
2023-05-11,5672208426085984914,992
2023-05-10,5672208426085984914,1122
2023-05-09,5672208426085984914,833
2023-05-08,5672208426085984914,1037
2023-05-07,5672208426085984914,1051
2023-05-06,5672208426085984914,332
2023-05-05,5672208426085984914,416
2023-05-04,5672208426085984914,1100
2023-05-03,5672208426085984914,1053
2023-05-02,5672208426085984914,429
2023-05-01,5672208426085984914,311
2023-04-30,5672208426085984914,292
2023-04-29,5672208426085984914,229
2023-04-28,5672208426085984914,260
2023-04-27,5672208426085984914,824
2023-04-26,5672208426085984914,720
2023-04-25,5672208426085984914,689
2023-04-24,5672208426085984914,817
2023-04-23,5672208426085984914,889
2023-04-22,5672208426085984914,292
2023-04-21,5672208426085984914,397
2023-04-20,5672208426085984914,862
2023-04-19,5672208426085984914,705
2023-04-18,5672208426085984914,728
2023-04-17,5672208426085984914,909
2023-04-16,5672208426085984914,876
2023-04-15,5672208426085984914,322
2023-04-14,5672208426085984914,359
2023-04-13,5672208426085984914,744
2023-04-12,5672208426085984914,732
2023-04-11,5672208426085984914,913
2023-04-10,5672208426085984914,1046
2023-04-09,5672208426085984914,1017
2023-04-08,5672208426085984914,313
