date,placeId,view
2023-10-06,4613124139963382736,127
2023-10-05,4613124139963382736,143
2023-10-04,4613124139963382736,126
2023-10-03,4613124139963382736,140
2023-10-02,4613124139963382736,106
2023-10-01,4613124139963382736,120
2023-09-30,4613124139963382736,170
2023-09-29,4613124139963382736,135
2023-09-28,4613124139963382736,74
2023-09-27,4613124139963382736,123
2023-09-26,4613124139963382736,112
2023-09-25,4613124139963382736,139
2023-09-24,4613124139963382736,82
2023-09-23,4613124139963382736,102
2023-09-22,4613124139963382736,130
2023-09-21,4613124139963382736,137
2023-09-20,4613124139963382736,101
2023-09-19,4613124139963382736,96
2023-09-18,4613124139963382736,130
2023-09-17,4613124139963382736,100
2023-09-16,4613124139963382736,131
2023-09-15,4613124139963382736,148
2023-09-14,4613124139963382736,123
2023-09-13,4613124139963382736,112
2023-09-12,4613124139963382736,129
2023-09-11,4613124139963382736,119
2023-09-10,4613124139963382736,99
2023-09-09,4613124139963382736,144
2023-09-08,4613124139963382736,104
2023-09-07,4613124139963382736,126
2023-09-06,4613124139963382736,168
2023-09-05,4613124139963382736,78
2023-09-04,4613124139963382736,142
2023-09-03,4613124139963382736,99
2023-09-02,4613124139963382736,106
2023-09-01,4613124139963382736,123
2023-08-31,4613124139963382736,130
2023-08-30,4613124139963382736,121
2023-08-29,4613124139963382736,90
2023-08-28,4613124139963382736,117
2023-08-27,4613124139963382736,110
2023-08-26,4613124139963382736,143
2023-08-25,4613124139963382736,163
2023-08-24,4613124139963382736,109
2023-08-23,4613124139963382736,125
2023-08-22,4613124139963382736,90
2023-08-21,4613124139963382736,145
2023-08-20,4613124139963382736,103
2023-08-19,4613124139963382736,156
2023-08-18,4613124139963382736,168
2023-08-17,4613124139963382736,178
2023-08-16,4613124139963382736,159
2023-08-15,4613124139963382736,165
2023-08-14,4613124139963382736,127
2023-08-13,4613124139963382736,123
2023-08-12,4613124139963382736,115
2023-08-11,4613124139963382736,157
2023-08-10,4613124139963382736,121
2023-08-09,4613124139963382736,102
