date,placeId,view
2023-10-06,4617284432736673595,223
2023-10-05,4617284432736673595,237
2023-10-04,4617284432736673595,232
2023-10-03,4617284432736673595,245
2023-10-02,4617284432736673595,181
2023-10-01,4617284432736673595,181
2023-09-30,4617284432736673595,219
2023-09-29,4617284432736673595,205
2023-09-28,4617284432736673595,206
2023-09-27,4617284432736673595,201
2023-09-26,4617284432736673595,185
2023-09-25,4617284432736673595,195
2023-09-24,4617284432736673595,192
2023-09-23,4617284432736673595,188
2023-09-22,4617284432736673595,171
2023-09-21,4617284432736673595,217
2023-09-20,4617284432736673595,205
2023-09-19,4617284432736673595,218
2023-09-18,4617284432736673595,209
2023-09-17,4617284432736673595,194
2023-09-16,4617284432736673595,187
2023-09-15,4617284432736673595,178
2023-09-14,4617284432736673595,216
2023-09-13,4617284432736673595,164
2023-09-12,4617284432736673595,166
2023-09-11,4617284432736673595,185
2023-09-10,4617284432736673595,178
2023-09-09,4617284432736673595,177
2023-09-08,4617284432736673595,154
2023-09-07,4617284432736673595,141
2023-09-06,4617284432736673595,202
2023-09-05,4617284432736673595,162
2023-09-04,4617284432736673595,163
2023-09-03,4617284432736673595,160
2023-09-02,4617284432736673595,186
2023-09-01,4617284432736673595,124
2023-08-31,4617284432736673595,128
2023-08-30,4617284432736673595,138
2023-08-29,4617284432736673595,114
2023-08-28,4617284432736673595,133
2023-08-27,4617284432736673595,141
2023-08-26,4617284432736673595,159
2023-08-25,4617284432736673595,165
2023-08-24,4617284432736673595,189
2023-08-23,4617284432736673595,130
2023-08-22,4617284432736673595,184
2023-08-21,4617284432736673595,161
2023-08-20,4617284432736673595,159
2023-08-19,4617284432736673595,185
2023-08-18,4617284432736673595,158
2023-08-17,4617284432736673595,159
2023-08-16,4617284432736673595,190
2023-08-15,4617284432736673595,201
2023-08-14,4617284432736673595,202
2023-08-13,4617284432736673595,181
2023-08-12,4617284432736673595,177
2023-08-11,4617284432736673595,180
2023-08-10,4617284432736673595,162
2023-08-09,4617284432736673595,175
2023-08-08,4617284432736673595,183
2023-08-07,4617284432736673595,171
2023-08-06,4617284432736673595,206
2023-08-05,4617284432736673595,241
2023-08-04,4617284432736673595,204
2023-08-03,4617284432736673595,179
2023-08-02,4617284432736673595,185
2023-08-01,4617284432736673595,203
2023-07-31,4617284432736673595,177
2023-07-30,4617284432736673595,140
2023-07-29,4617284432736673595,146
2023-07-28,4617284432736673595,150
2023-07-27,4617284432736673595,166
2023-07-26,4617284432736673595,181
2023-07-25,4617284432736673595,197
2023-07-24,4617284432736673595,180
2023-07-23,4617284432736673595,172
2023-07-22,4617284432736673595,143
2023-07-21,4617284432736673595,132
2023-07-20,4617284432736673595,168
2023-07-19,4617284432736673595,169
2023-07-18,4617284432736673595,182
2023-07-17,4617284432736673595,175
2023-07-16,4617284432736673595,189
2023-07-15,4617284432736673595,134
2023-07-14,4617284432736673595,164
2023-07-13,4617284432736673595,140
2023-07-12,4617284432736673595,188
2023-07-11,4617284432736673595,177
2023-07-10,4617284432736673595,179
2023-07-09,4617284432736673595,177
2023-07-08,4617284432736673595,175
2023-07-07,4617284432736673595,164
2023-07-06,4617284432736673595,204
2023-07-05,4617284432736673595,166
2023-07-04,4617284432736673595,173
2023-07-03,4617284432736673595,194
2023-07-02,4617284432736673595,159
2023-07-01,4617284432736673595,182
2023-06-30,4617284432736673595,179
2023-06-29,4617284432736673595,163
2023-06-28,4617284432736673595,159
